Order ID,Order Date,Delivery date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,,,,
CA-2017-147361,09-09-2017,2017-15-09,Standard Class,SB-20290,Sean Braxton,Corporate,United States,Florence,South Carolina,29501,South,Office Supplies,Storage,Fellowes Officeware Wire Shelving,628.81,7,0,12.5762,,,,
CA-2014-105648,03-03-2014,03-07-2014,Standard Class,EJ-14155,Eva Jacobs,Consumer,United States,San Diego,California,92037,West,Furniture,Tables,"Bevis Oval Conference Table, Walnut",626.352,3,0.2,-23.4882,,,,
CA-2015-139248,2015-25-07,2015-30-07,Standard Class,RD-19930,Russell D'Ascenzo,Consumer,United States,Los Angeles,California,90032,West,Technology,Phones,Motorola L703CM,623.96,5,0.2,38.9975,,,,
CA-2016-135461,02-07-2016,02-10-2016,Second Class,EB-13975,Erica Bern,Corporate,United States,Los Angeles,California,90049,West,Technology,Phones,Motorola L703CM,623.96,5,0.2,38.9975,,,,
CA-2015-124107,10-09-2015,10-12-2015,Second Class,BM-11650,Brian Moss,Corporate,United States,Ann Arbor,Michigan,48104,Central,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,619.95,5,0,111.591,,,,
US-2014-134614,2014-20-09,2014-25-09,Standard Class,PF-19165,Philip Fox,Consumer,United States,Bloomington,Illinois,61701,Central,Furniture,Tables,Bevis 44 x 96 Conference Tables,617.7,6,0.5,-407.682,,,,
CA-2015-130183,2015-13-11,2015-17-11,Standard Class,PO-18850,Patrick O'Brill,Consumer,United States,Houston,Texas,77041,Central,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",613.9992,3,0.32,-18.0588,,,,
US-2015-168704,2015-13-04,2015-17-04,Standard Class,FP-14320,Frank Preis,Consumer,United States,Huntsville,Texas,77340,Central,Furniture,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",609.98,4,0.3,-113.282,,,,
CA-2017-146164,2017-22-12,2017-26-12,Standard Class,CM-12190,Charlotte Melton,Consumer,United States,Rochester,Minnesota,55901,Central,Furniture,Tables,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",607.52,2,0,97.2032,,,,
CA-2014-115084,2014-18-10,2014-22-10,Standard Class,LS-17200,Luke Schmidt,Corporate,United States,Texarkana,Arkansas,71854,South,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,605.34,6,0,145.2816,,,,
CA-2017-157273,2017-30-01,02-02-2017,First Class,SZ-20035,Sam Zeldin,Home Office,United States,Seattle,Washington,98105,West,Technology,Phones,Mitel 5320 IP Phone VoIP phone,604.768,4,0.2,60.4768,,,,
CA-2014-145254,2014-23-07,2014-27-07,Standard Class,NC-18535,Nick Crebassa,Corporate,United States,San Francisco,California,94122,West,Technology,Phones,VTech DS6151,604.752,6,0.2,60.4752,,,,
CA-2014-128888,2014-15-11,2014-22-11,Standard Class,PB-19105,Peter Bühler,Consumer,United States,Houston,Texas,77095,Central,Office Supplies,Envelopes,Ames Color-File Green Diamond Border X-ray Mailers,604.656,9,0.2,204.0714,,,,
US-2014-157385,2014-23-11,2014-25-11,First Class,SC-20095,Sanjit Chand,Consumer,United States,Los Angeles,California,90004,West,Furniture,Chairs,Novimex Swivel Fabric Task Chair,603.92,5,0.2,-67.941,,,,
US-2014-133130,2014-27-09,10-01-2014,Standard Class,TH-21100,Thea Hendricks,Consumer,United States,San Diego,California,92037,West,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,603.92,5,0.2,45.294,,,,
US-2015-165512,2015-24-05,2015-26-05,Second Class,VS-21820,Vivek Sundaresam,Consumer,United States,Naperville,Illinois,60540,Central,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",602.651,7,0.3,-163.5767,,,,
CA-2015-149972,2015-21-09,2015-23-09,First Class,CD-12790,Cynthia Delaney,Home Office,United States,Los Angeles,California,90036,West,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,601.536,4,0.2,0,,,,
CA-2014-158372,11-10-2014,2014-16-11,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,San Diego,California,92037,West,Technology,Phones,Jabra SPEAK 410,601.536,8,0.2,60.1536,,,,
US-2014-152030,2014-26-12,2014-28-12,Second Class,AD-10180,Alan Dominguez,Home Office,United States,Houston,Texas,77041,Central,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,600.558,3,0.3,-8.5794,,,,
CA-2015-154284,2015-21-12,2015-26-12,Second Class,SZ-20035,Sam Zeldin,Home Office,United States,Saint Charles,Illinois,60174,Central,Technology,Machines,Star Micronics TSP800 TSP847IIU Receipt Printer,600.53,2,0.3,137.264,,,,
CA-2015-158939,2015-26-11,12-01-2015,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Springfield,Missouri,65807,Central,Technology,Copiers,Canon PC1080F Personal Copier,599.99,1,0,233.9961,,,,
CA-2017-159282,2017-16-10,2017-21-10,Standard Class,GH-14410,Gary Hansen,Home Office,United States,Yuma,Arizona,85364,West,Technology,Machines,Swingline SM12-08 MicroCut Jam Free Shredder,599.985,5,0.7,-479.988,,,,
CA-2017-148922,12-10-2017,2017-15-12,Second Class,SU-20665,Stephanie Ulpright,Home Office,United States,Jackson,Mississippi,39212,South,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,599.97,3,0,257.9871,,,,
US-2017-165358,2017-18-07,2017-23-07,Standard Class,SV-20365,Seth Vernon,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Technology,Copiers,Canon PC-428 Personal Copier,599.97,5,0.4,69.9965,,,,
CA-2016-144939,10-03-2016,10-08-2016,Standard Class,EB-13870,Emily Burns,Consumer,United States,New York City,New York,10035,East,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair,599.292,6,0.1,93.2232,,,,
US-2016-108497,2016-14-06,2016-14-06,Same Day,MH-17290,Marc Harrigan,Home Office,United States,Los Angeles,California,90036,West,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",599.165,5,0.15,35.245,,,,
CA-2017-168655,10-12-2017,2017-18-10,Standard Class,ML-18040,Michelle Lonsdale,Corporate,United States,Albuquerque,New Mexico,87105,West,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,595,5,0,95.2,,,,
CA-2016-103464,2016-18-11,2016-22-11,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,San Diego,California,92105,West,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,595,5,0,95.2,,,,
CA-2017-152436,12-08-2017,12-10-2017,Second Class,CW-11905,Carl Weiss,Home Office,United States,Cranston,Rhode Island,2920,East,Office Supplies,Storage,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",592.74,6,0,160.0398,,,,
CA-2015-142475,12-03-2015,12-07-2015,Standard Class,BS-11380,Bill Stewart,Corporate,United States,New York City,New York,10011,East,Office Supplies,Binders,GBC Therma-A-Bind 250T Electric Binding System,590.352,6,0.2,206.6232,,,,
US-2015-103471,2015-24-12,2015-28-12,Standard Class,JR-15670,Jim Radford,Consumer,United States,Colorado Springs,Colorado,80906,West,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",590.058,7,0.7,-786.744,,,,
CA-2015-117800,2015-21-09,2015-26-09,Standard Class,TH-21550,Tracy Hopkins,Home Office,United States,Everett,Massachusetts,2149,East,Technology,Phones,Polycom VoiceStation 500 Conference phone,589.9,2,0,147.475,,,,
CA-2014-166891,10-04-2014,10-06-2014,First Class,CC-12220,Chris Cortes,Consumer,United States,New York City,New York,10024,East,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",589.41,5,0.1,-6.549,,,,
CA-2016-167115,04-04-2016,04-09-2016,Standard Class,EH-14185,Evan Henry,Consumer,United States,New York City,New York,10035,East,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,588.784,2,0.2,183.995,,,,
CA-2015-130456,2015-21-08,2015-26-08,Standard Class,DS-13180,David Smith,Corporate,United States,San Francisco,California,94122,West,Furniture,Bookcases,Sauder Camden County Collection Library,586.398,6,0.15,34.494,,,,
US-2014-141257,06-08-2014,2014-14-06,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Seattle,Washington,98115,West,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Squared Back",585.552,3,0.2,73.194,,,,
CA-2014-132451,2014-26-09,2014-27-09,First Class,KF-16285,Karen Ferguson,Home Office,United States,San Diego,California,92105,West,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",585.552,3,0.2,73.194,,,,
CA-2015-130848,2015-25-10,2015-25-10,Same Day,DG-13300,Deirdre Greer,Corporate,United States,Denver,Colorado,80219,West,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,582.336,8,0.2,-29.1168,,,,
CA-2016-122063,12-03-2016,12-07-2016,Standard Class,MM-17920,Michael Moore,Consumer,United States,Richmond,Indiana,47374,Central,Furniture,Tables,Hon 5100 Series Wood Tables,581.96,2,0,104.7528,,,,
CA-2017-148404,10-07-2017,10-11-2017,Standard Class,Dp-13240,Dean percer,Home Office,United States,Charlotte,North Carolina,28205,South,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,580.672,4,0.2,65.3256,,,,
CA-2014-124688,2014-27-08,2014-29-08,First Class,CC-12610,Corey Catlett,Corporate,United States,Springfield,Virginia,22153,South,Technology,Phones,GE 30522EE2,579.95,5,0,168.1855,,,,
CA-2017-120019,2017-16-02,2017-21-02,Standard Class,NG-18355,Nat Gilpin,Corporate,United States,Fairfield,Connecticut,6824,East,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,579.51,3,0,81.1314,,,,
CA-2015-147690,11-10-2015,2015-14-11,Standard Class,SC-20020,Sam Craven,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart ,577.584,6,0.2,43.3188,,,,
CA-2014-123225,07-11-2014,2014-14-07,First Class,MN-17935,Michael Nguyen,Consumer,United States,El Paso,Texas,79907,Central,Technology,Phones,Polycom VVX 310 VoIP phone,575.968,4,0.2,43.1976,,,,
CA-2014-140732,11-11-2014,2014-13-11,Second Class,MA-17560,Matt Abelman,Home Office,United States,Los Angeles,California,90004,West,Technology,Phones,Mophie Juice Pack Helium for iPhone,575.928,9,0.2,57.5928,,,,
CA-2014-160773,07-01-2014,07-05-2014,Standard Class,LW-16825,Laurel Workman,Corporate,United States,Deltona,Florida,32725,South,Technology,Phones,Wilson SignalBoost 841262 DB PRO Amplifier Kit,575.92,2,0.2,71.99,,,,
CA-2014-153983,2014-29-11,12-06-2014,Standard Class,AH-10210,Alan Hwang,Consumer,United States,San Francisco,California,94122,West,Technology,Phones,Wilson SignalBoost 841262 DB PRO Amplifier Kit,575.92,2,0.2,71.99,,,,
CA-2014-152618,2014-14-03,2014-17-03,First Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60653,Central,Technology,Machines,Hewlett-Packard Deskjet 6540 Color Inkjet Printer,574.91,2,0.3,156.047,,,,
CA-2016-122581,2016-21-08,2016-25-08,Standard Class,JK-15370,Jay Kimmel,Consumer,United States,New York City,New York,10035,East,Furniture,Chairs,"Leather Task Chair, Black",573.174,7,0.1,63.686,,,,
CA-2015-156566,10-01-2015,10-04-2015,First Class,EM-13960,Eric Murdock,Consumer,United States,Portland,Oregon,97206,West,Technology,Phones,Wilson Electronics DB Pro Signal Booster,572.8,2,0.2,50.12,,,,
CA-2016-137043,2016-23-12,2016-25-12,Second Class,LC-17140,Logan Currie,Consumer,United States,Springfield,Virginia,22153,South,Furniture,Furnishings,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",572.76,6,0,166.1004,,,,
CA-2015-137974,2015-16-04,2015-18-04,First Class,LL-16840,Lauren Leatherbury,Consumer,United States,Waynesboro,Virginia,22980,South,Technology,Phones,Konftel 250 Conference phone - Charcoal black,569.64,2,0,148.1064,,,,
CA-2017-154074,2017-31-08,09-02-2017,Second Class,BW-11110,Bart Watters,Corporate,United States,Spokane,Washington,99207,West,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,569.568,2,0.2,7.1196,,,,
CA-2014-124429,2014-27-05,2014-27-05,Same Day,MH-17785,Maya Herman,Corporate,United States,San Diego,California,92105,West,Furniture,Tables,KI Conference Tables,567.12,10,0.2,-28.356,,,,
US-2016-127334,2016-15-12,2016-21-12,Standard Class,MP-18175,Mike Pelletier,Home Office,United States,Springfield,Oregon,97477,West,Furniture,Tables,Bretford Rectangular Conference Table Tops,564.195,3,0.5,-304.6653,,,,
CA-2016-138597,2016-18-12,2016-21-12,First Class,PN-18775,Parhena Norris,Home Office,United States,Omaha,Nebraska,68104,Central,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,563.94,3,0,112.788,,,,
CA-2016-118332,2016-16-12,2016-23-12,Standard Class,PK-19075,Pete Kriz,Consumer,United States,Apple Valley,California,92307,West,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,563.92,5,0.2,7.049,,,,
CA-2016-160535,2016-25-11,2016-30-11,Standard Class,BP-11050,Barry Pond,Corporate,United States,Plainfield,New Jersey,7060,East,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size",563.4,4,0,67.608,,,,
CA-2016-118073,08-12-2016,2016-16-08,Standard Class,CS-12490,Cindy Schnelling,Corporate,United States,Lakeland,Florida,33801,South,Furniture,Tables,BPI Conference Tables,562.2925,7,0.45,-255.5875,,,,
CA-2014-107811,2014-29-04,05-03-2014,Standard Class,LA-16780,Laura Armstrong,Corporate,United States,Memphis,Tennessee,38109,South,Furniture,Chairs,Global Leather Executive Chair,561.584,2,0.2,70.198,,,,
CA-2014-134278,07-06-2014,07-08-2014,First Class,EP-13915,Emily Phan,Consumer,United States,New York City,New York,10011,East,Technology,Copiers,Canon Imageclass D680 Copier / Fax,559.992,1,0.2,174.9975,,,,
CA-2015-140557,09-07-2015,09-11-2015,Standard Class,TN-21040,Tanja Norvell,Home Office,United States,New York City,New York,10009,East,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,559.93,7,0,167.979,,,,
CA-2014-158281,09-02-2014,09-07-2014,Standard Class,AG-10525,Andy Gerbode,Corporate,United States,Houston,Texas,77095,Central,Technology,Machines,Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop,559.71,3,0.4,-121.2705,,,,
CA-2017-116715,12-02-2017,12-05-2017,First Class,VW-21775,Victoria Wilson,Corporate,United States,San Francisco,California,94122,West,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",559.62,9,0,151.0974,,,,
CA-2017-130764,2017-27-10,2017-28-10,First Class,JO-15145,Jack O'Briant,Corporate,United States,San Francisco,California,94110,West,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",556.665,5,0.15,6.549,,,,
CA-2016-117681,04-09-2016,2016-14-04,Standard Class,HF-14995,Herbert Flentye,Consumer,United States,Los Angeles,California,90004,West,Furniture,Bookcases,Bush Somerset Collection Bookcase,556.665,5,0.15,6.549,,,,
CA-2015-157805,2015-31-08,09-04-2015,Standard Class,RH-19510,Rick Huthwaite,Home Office,United States,San Diego,California,92037,West,Technology,Phones,Toshiba IPT2010-SD IP Telephone,555.96,5,0.2,41.697,,,,
CA-2016-122133,2016-16-05,2016-23-05,Standard Class,JR-15670,Jim Radford,Consumer,United States,Middletown,Connecticut,6457,East,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",552.56,4,0,0,,,,
CA-2017-116953,2017-24-04,2017-25-04,First Class,SV-20935,Susan Vittorini,Consumer,United States,Mesa,Arizona,85204,West,Technology,Phones,AT&T 841000 Phone,552,10,0.2,34.5,,,,
US-2014-169789,2014-30-12,01-04-2015,Standard Class,MF-17665,Maureen Fritzler,Corporate,United States,Phoenix,Arizona,85023,West,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,551.985,5,0.7,-459.9875,,,,
CA-2014-124478,08-08-2014,08-12-2014,Standard Class,MA-17560,Matt Abelman,Home Office,United States,Trenton,Michigan,48183,Central,Technology,Copiers,Sharp 1540cs Digital Laser Copier,549.99,1,0,274.995,,,,
CA-2017-132234,2017-16-10,2017-18-10,First Class,MY-17380,Maribeth Yedwab,Corporate,United States,New York City,New York,10011,East,Furniture,Furnishings,Executive Impressions Supervisor Wall Clock,547.3,13,0,175.136,,,,
US-2015-147739,2015-25-12,2015-29-12,Standard Class,JD-16150,Justin Deggeller,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Furniture,Furnishings,Tenex Antistatic Computer Chair Mats,547.136,4,0.2,-68.392,,,,
CA-2014-109232,2014-13-01,2014-16-01,Second Class,ND-18370,Natalie DeCherney,Consumer,United States,Mount Pleasant,South Carolina,29464,South,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,545.94,6,0,87.3504,,,,
CA-2017-140053,07-03-2017,07-10-2017,Standard Class,CA-12265,Christina Anderson,Consumer,United States,Farmington,New Mexico,87401,West,Furniture,Furnishings,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",545.85,9,0,114.6285,,,,
CA-2017-130309,2017-17-12,2017-21-12,Standard Class,GB-14575,Giulietta Baptist,Consumer,United States,Arlington,Virginia,22204,South,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,544.38,3,0,157.8702,,,,
CA-2015-144267,2015-21-08,2015-23-08,First Class,NZ-18565,Nick Zandusky,Home Office,United States,San Francisco,California,94110,West,Furniture,Chairs,Hon GuestStacker Chair,544.008,3,0.2,40.8006,,,,
CA-2016-114727,2016-18-07,2016-24-07,Standard Class,LS-16945,Linda Southworth,Corporate,United States,Denver,Colorado,80219,West,Furniture,Chairs,Hon GuestStacker Chair,544.008,3,0.2,40.8006,,,,
CA-2015-165624,2015-23-08,2015-28-08,Standard Class,FH-14350,Fred Harton,Consumer,United States,Atlanta,Georgia,30318,South,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,542.94,3,0,152.0232,,,,
CA-2017-158169,08-12-2017,2017-15-08,First Class,JM-16195,Justin MacKendrick,Consumer,United States,Lake Forest,California,92630,West,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,542.94,3,0,152.0232,,,,
CA-2015-110863,2015-17-11,2015-24-11,Standard Class,AA-10645,Anna Andreadi,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",541.24,4,0,5.4124,,,,
CA-2017-115546,2017-14-05,2017-18-05,Standard Class,AH-10465,Amy Hunt,Consumer,United States,New York City,New York,10035,East,Technology,Phones,Google Nexus 5,539.97,3,0,134.9925,,,,
CA-2014-129147,11-02-2014,11-06-2014,Standard Class,LC-17050,Liz Carlisle,Consumer,United States,Medina,Ohio,44256,East,Technology,Phones,Polycom CX300 Desktop Phone USB VoIP phone,539.964,6,0.4,-107.9928,,,,
US-2014-144078,2014-25-11,2014-29-11,Standard Class,RB-19435,Richard Bierner,Consumer,United States,Los Angeles,California,90004,West,Technology,Phones,Logitech Mobile Speakerphone P710e - speaker phone,539.92,5,0.2,47.243,,,,
CA-2015-138485,2015-27-02,03-01-2015,Second Class,NP-18670,Nora Paige,Consumer,United States,Seattle,Washington,98105,West,Technology,Accessories,Microsoft Natural Keyboard Elite,538.92,9,0,80.838,,,,
CA-2017-162075,2017-18-03,2017-24-03,Standard Class,TT-21220,Thomas Thornton,Consumer,United States,Houston,Texas,77041,Central,Technology,Phones,Pyle PMP37LED,537.544,7,0.2,47.0351,,,,
CA-2016-168774,09-04-2016,09-09-2016,Standard Class,RP-19855,Roy Phan,Corporate,United States,Woodbury,Minnesota,55125,Central,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",535.41,3,0,160.623,,,,
US-2014-137155,11-01-2014,11-05-2014,Standard Class,DL-12925,Daniel Lacy,Consumer,United States,Long Beach,New York,11561,East,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,533.94,3,0,154.8426,,,,
US-2016-129469,2016-23-09,2016-27-09,Standard Class,KL-16555,Kelly Lampkin,Corporate,United States,Fairfield,Ohio,45014,East,Furniture,Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",532.704,6,0.2,-26.6352,,,,
